# _tick,_time,frames,mean_episode_return_landlord,loss_landlord,mean_episode_return_landlord_up,loss_landlord_up,mean_episode_return_landlord_down,loss_landlord_down
501,1776204044.3118715,1603200,0.13824616372585297,2.4217212200164795,-0.1291341632604599,2.5873827934265137,-0.1321680098772049,2.9504992961883545
502,1776204046.1344302,1606400,0.14265404641628265,2.454052448272705,-0.1291341632604599,2.5873827934265137,-0.1321680098772049,2.9504992961883545
503,1776204050.7887003,1609600,0.14265404641628265,2.454052448272705,-0.1301669031381607,2.323438882827759,-0.1321680098772049,2.9504992961883545
504,1776204051.8454702,1612800,0.14265404641628265,2.454052448272705,-0.1301669031381607,2.323438882827759,-0.13515149056911469,2.371830940246582
505,1776204052.2731454,1616000,0.14265404641628265,2.454052448272705,-0.13275733590126038,2.8553216457366943,-0.13515149056911469,2.371830940246582
506,1776204053.0485754,1619200,0.14478179812431335,2.1899538040161133,-0.13275733590126038,2.8553216457366943,-0.13515149056911469,2.371830940246582
507,1776204053.906019,1622400,0.14478179812431335,2.1899538040161133,-0.13275733590126038,2.8553216457366943,-0.13734190165996552,2.8324081897735596
508,1776204055.9537961,1625600,0.14273925125598907,2.8882267475128174,-0.13275733590126038,2.8553216457366943,-0.13734190165996552,2.8324081897735596
509,1776204060.2025256,1628800,0.14273925125598907,2.8882267475128174,-0.1354529708623886,2.6007025241851807,-0.13734190165996552,2.8324081897735596
510,1776204061.720039,1632000,0.14374932646751404,2.092522144317627,-0.1354529708623886,2.6007025241851807,-0.13734190165996552,2.8324081897735596
511,1776204061.873786,1635200,0.14374932646751404,2.092522144317627,-0.1354529708623886,2.6007025241851807,-0.13897937536239624,2.4464027881622314
512,1776204062.9144316,1638400,0.14374932646751404,2.092522144317627,-0.1391097605228424,3.1255924701690674,-0.13897937536239624,2.4464027881622314
513,1776204064.1805604,1641600,0.14374932646751404,2.092522144317627,-0.1391097605228424,3.1255924701690674,-0.143992617726326,2.9156744480133057
514,1776204065.0546525,1644800,0.14606140553951263,2.2195394039154053,-0.1391097605228424,3.1255924701690674,-0.143992617726326,2.9156744480133057
515,1776204070.264809,1648000,0.14606140553951263,2.2195394039154053,-0.14223496615886688,2.3259646892547607,-0.143992617726326,2.9156744480133057
516,1776204071.1661036,1651200,0.14606140553951263,2.2195394039154053,-0.14223496615886688,2.3259646892547607,-0.147270068526268,2.317106008529663
517,1776204071.6099098,1654400,0.1504356563091278,2.3720641136169434,-0.14223496615886688,2.3259646892547607,-0.147270068526268,2.317106008529663
518,1776204072.77787,1657600,0.1504356563091278,2.3720641136169434,-0.14744657278060913,2.484485149383545,-0.147270068526268,2.317106008529663
519,1776204073.8667676,1660800,0.1504356563091278,2.3720641136169434,-0.14744657278060913,2.484485149383545,-0.14823439717292786,2.416980743408203
520,1776204074.340052,1664000,0.15452216565608978,2.177351236343384,-0.14744657278060913,2.484485149383545,-0.14823439717292786,2.416980743408203
521,1776204079.7270083,1667200,0.15452216565608978,2.177351236343384,-0.1499931514263153,2.5447795391082764,-0.14823439717292786,2.416980743408203
522,1776204080.7402072,1670400,0.15627935528755188,2.012477397918701,-0.1499931514263153,2.5447795391082764,-0.14823439717292786,2.416980743408203
523,1776204080.7565293,1673600,0.15627935528755188,2.012477397918701,-0.1499931514263153,2.5447795391082764,-0.1486542820930481,2.755906343460083
524,1776204083.4356544,1676800,0.15627935528755188,2.012477397918701,-0.1493683010339737,2.3978943824768066,-0.1486542820930481,2.755906343460083
525,1776204084.0592597,1680000,0.15716424584388733,1.9961435794830322,-0.1493683010339737,2.3978943824768066,-0.1486542820930481,2.755906343460083
526,1776204084.1578119,1683200,0.15716424584388733,1.9961435794830322,-0.1493683010339737,2.3978943824768066,-0.1496969610452652,2.2559704780578613
527,1776204089.6367848,1686400,0.15941357612609863,2.2973358631134033,-0.1493683010339737,2.3978943824768066,-0.1496969610452652,2.2559704780578613
528,1776204089.6578379,1689600,0.15941357612609863,2.2973358631134033,-0.15030024945735931,2.3770525455474854,-0.1496969610452652,2.2559704780578613
529,1776204090.3577743,1692800,0.15941357612609863,2.2973358631134033,-0.15030024945735931,2.3770525455474854,-0.15436618030071259,2.333556652069092
530,1776204092.9409878,1696000,0.15941357612609863,2.2973358631134033,-0.15111885964870453,2.605973720550537,-0.15436618030071259,2.333556652069092
531,1776204093.2820446,1699200,0.16214106976985931,2.1923418045043945,-0.15111885964870453,2.605973720550537,-0.15436618030071259,2.333556652069092
532,1776204093.7862594,1702400,0.16214106976985931,2.1923418045043945,-0.15111885964870453,2.605973720550537,-0.1583244800567627,2.5389058589935303
533,1776204098.487083,1705600,0.1619531810283661,1.9046050310134888,-0.15111885964870453,2.605973720550537,-0.1583244800567627,2.5389058589935303
534,1776204099.5449815,1708800,0.1619531810283661,1.9046050310134888,-0.1531551033258438,2.3204052448272705,-0.1583244800567627,2.5389058589935303
535,1776204099.6873102,1712000,0.1619531810283661,1.9046050310134888,-0.1531551033258438,2.3204052448272705,-0.1595214456319809,2.317755699157715
536,1776204102.615509,1715200,0.16493453085422516,3.096466064453125,-0.1531551033258438,2.3204052448272705,-0.1595214456319809,2.317755699157715
537,1776204103.2960584,1718400,0.16493453085422516,3.096466064453125,-0.15784412622451782,2.622608184814453,-0.1595214456319809,2.317755699157715
538,1776204103.5213337,1721600,0.16493453085422516,3.096466064453125,-0.15784412622451782,2.622608184814453,-0.160176083445549,3.401167631149292
539,1776204108.1014786,1724800,0.16895996034145355,2.1891722679138184,-0.15784412622451782,2.622608184814453,-0.160176083445549,3.401167631149292
540,1776204109.451159,1728000,0.16895996034145355,2.1891722679138184,-0.1611482799053192,2.362945556640625,-0.160176083445549,3.401167631149292
541,1776204110.1887417,1731200,0.16895996034145355,2.1891722679138184,-0.1611482799053192,2.362945556640625,-0.16273051500320435,2.32080078125
542,1776204112.660611,1734400,0.17097806930541992,3.1034648418426514,-0.1611482799053192,2.362945556640625,-0.16273051500320435,2.32080078125
543,1776204112.8904054,1737600,0.17097806930541992,3.1034648418426514,-0.16369353234767914,3.7189455032348633,-0.16273051500320435,2.32080078125
544,1776204113.1031978,1740800,0.17097806930541992,3.1034648418426514,-0.16369353234767914,3.7189455032348633,-0.1657584011554718,3.3820269107818604
545,1776204117.1936784,1744000,0.17592419683933258,3.298553943634033,-0.16369353234767914,3.7189455032348633,-0.1657584011554718,3.3820269107818604
546,1776204119.0584397,1747200,0.17592419683933258,3.298553943634033,-0.16752266883850098,3.568981170654297,-0.1657584011554718,3.3820269107818604
547,1776204119.9166927,1750400,0.17592419683933258,3.298553943634033,-0.16752266883850098,3.568981170654297,-0.1682361513376236,3.846039295196533
548,1776204121.98281,1753600,0.1775428205728531,2.037647008895874,-0.16752266883850098,3.568981170654297,-0.1682361513376236,3.846039295196533
549,1776204122.8423162,1756800,0.1775428205728531,2.037647008895874,-0.16949224472045898,2.4767298698425293,-0.1682361513376236,3.846039295196533
550,1776204123.752273,1760000,0.1775428205728531,2.037647008895874,-0.16949224472045898,2.4767298698425293,-0.1715664267539978,2.298478603363037
551,1776204126.422498,1763200,0.18205766379833221,1.7474193572998047,-0.16949224472045898,2.4767298698425293,-0.1715664267539978,2.298478603363037
552,1776204128.882213,1766400,0.18205766379833221,1.7474193572998047,-0.16949224472045898,2.4767298698425293,-0.1746174544095993,2.19295597076416
553,1776204129.62223,1769600,0.18205766379833221,1.7474193572998047,-0.17049148678779602,2.1789562702178955,-0.1746174544095993,2.19295597076416
554,1776204130.9980903,1772800,0.18343789875507355,2.000563859939575,-0.17049148678779602,2.1789562702178955,-0.1746174544095993,2.19295597076416
555,1776204132.5119975,1776000,0.18343789875507355,2.000563859939575,-0.17299532890319824,2.3198297023773193,-0.1746174544095993,2.19295597076416
556,1776204133.8567326,1779200,0.18343789875507355,2.000563859939575,-0.17299532890319824,2.3198297023773193,-0.1760765016078949,2.15756893157959
557,1776204135.5362093,1782400,0.18334433436393738,2.12831449508667,-0.17299532890319824,2.3198297023773193,-0.1760765016078949,2.15756893157959
558,1776204138.5129845,1785600,0.18334433436393738,2.12831449508667,-0.17299532890319824,2.3198297023773193,-0.18003371357917786,2.1789379119873047
559,1776204138.9133263,1788800,0.18334433436393738,2.12831449508667,-0.17583315074443817,2.2862601280212402,-0.18003371357917786,2.1789379119873047
560,1776204140.2679086,1792000,0.18530447781085968,2.3825981616973877,-0.17583315074443817,2.2862601280212402,-0.18003371357917786,2.1789379119873047
561,1776204143.1840813,1795200,0.18530447781085968,2.3825981616973877,-0.1777317374944687,2.6163201332092285,-0.18003371357917786,2.1789379119873047
562,1776204143.410398,1798400,0.18530447781085968,2.3825981616973877,-0.1777317374944687,2.6163201332092285,-0.18267814815044403,2.694863796234131
563,1776204144.8478625,1801600,0.1897396445274353,1.5791958570480347,-0.1777317374944687,2.6163201332092285,-0.18267814815044403,2.694863796234131
564,1776204147.7347033,1804800,0.1897396445274353,1.5791958570480347,-0.1777317374944687,2.6163201332092285,-0.18600980937480927,1.820227026939392
565,1776204148.5371284,1808000,0.1897396445274353,1.5791958570480347,-0.18238776922225952,1.9620193243026733,-0.18600980937480927,1.820227026939392
566,1776204149.990228,1811200,0.1900358945131302,2.009639024734497,-0.18238776922225952,1.9620193243026733,-0.18600980937480927,1.820227026939392
567,1776204153.3594577,1814400,0.1900358945131302,2.009639024734497,-0.18238776922225952,1.9620193243026733,-0.18443436920642853,2.331109046936035
568,1776204153.4432387,1817600,0.1900358945131302,2.009639024734497,-0.1818179041147232,2.4472765922546387,-0.18443436920642853,2.331109046936035
569,1776204154.2872174,1820800,0.19167368113994598,2.1273818016052246,-0.1818179041147232,2.4472765922546387,-0.18443436920642853,2.331109046936035
570,1776204158.2970169,1824000,0.19167368113994598,2.1273818016052246,-0.18391120433807373,2.643310546875,-0.18443436920642853,2.331109046936035
571,1776204158.3282187,1827200,0.19167368113994598,2.1273818016052246,-0.18391120433807373,2.643310546875,-0.18638747930526733,2.663581132888794
572,1776204159.2051644,1830400,0.19064868986606598,2.515695333480835,-0.18391120433807373,2.643310546875,-0.18638747930526733,2.663581132888794
573,1776204162.8881788,1833600,0.19064868986606598,2.515695333480835,-0.18391120433807373,2.643310546875,-0.18736574053764343,2.745368003845215
574,1776204163.1602368,1836800,0.19064868986606598,2.515695333480835,-0.18384326994419098,2.6235270500183105,-0.18736574053764343,2.745368003845215
575,1776204163.5229077,1840000,0.1892486959695816,2.239884853363037,-0.18384326994419098,2.6235270500183105,-0.18736574053764343,2.745368003845215
576,1776204167.346714,1843200,0.1892486959695816,2.239884853363037,-0.18384326994419098,2.6235270500183105,-0.18843086063861847,2.4607484340667725
577,1776204167.845978,1846400,0.1892486959695816,2.239884853363037,-0.1840873658657074,2.367870807647705,-0.18843086063861847,2.4607484340667725
578,1776204169.388756,1849600,0.18936674296855927,2.213470697402954,-0.1840873658657074,2.367870807647705,-0.18843086063861847,2.4607484340667725
579,1776204172.1831973,1852800,0.1902046948671341,1.97002112865448,-0.1840873658657074,2.367870807647705,-0.18843086063861847,2.4607484340667725
580,1776204172.635814,1856000,0.1902046948671341,1.97002112865448,-0.1840873658657074,2.367870807647705,-0.1889360398054123,2.5668206214904785
581,1776204173.2201188,1859200,0.1902046948671341,1.97002112865448,-0.18606071174144745,2.5082831382751465,-0.1889360398054123,2.5668206214904785
582,1776204176.9519038,1862400,0.1902046948671341,1.97002112865448,-0.18606071174144745,2.5082831382751465,-0.188914492726326,2.411579132080078
583,1776204178.0459366,1865600,0.1902046948671341,1.97002112865448,-0.18835152685642242,2.4405767917633057,-0.188914492726326,2.411579132080078
584,1776204179.3656614,1868800,0.1915687918663025,2.096341609954834,-0.18835152685642242,2.4405767917633057,-0.188914492726326,2.411579132080078
585,1776204181.0470974,1872000,0.19033336639404297,2.1969521045684814,-0.18835152685642242,2.4405767917633057,-0.188914492726326,2.411579132080078
586,1776204183.6675923,1875200,0.19033336639404297,2.1969521045684814,-0.18958322703838348,2.3502540588378906,-0.188914492726326,2.411579132080078
587,1776204183.69256,1878400,0.19033336639404297,2.1969521045684814,-0.18958322703838348,2.3502540588378906,-0.19036908447742462,2.668947458267212
588,1776204186.779195,1881600,0.19033336639404297,2.1969521045684814,-0.18958322703838348,2.3502540588378906,-0.18893390893936157,2.797969102859497
589,1776204187.3490477,1884800,0.19033336639404297,2.1969521045684814,-0.1890801191329956,2.781773090362549,-0.18893390893936157,2.797969102859497
590,1776204188.1067452,1888000,0.19028033316135406,2.2153167724609375,-0.1890801191329956,2.781773090362549,-0.18893390893936157,2.797969102859497
591,1776204190.9563835,1891200,0.19057342410087585,2.278275966644287,-0.1890801191329956,2.781773090362549,-0.18893390893936157,2.797969102859497
592,1776204193.1209123,1894400,0.19057342410087585,2.278275966644287,-0.1890801191329956,2.781773090362549,-0.18988533318042755,2.318310260772705
593,1776204193.145494,1897600,0.19057342410087585,2.278275966644287,-0.18950015306472778,2.374779224395752,-0.18988533318042755,2.318310260772705
594,1776204196.0456302,1900800,0.19057342410087585,2.278275966644287,-0.18950015306472778,2.374779224395752,-0.1909349411725998,2.7542977333068848
595,1776204196.9887476,1904000,0.19057342410087585,2.278275966644287,-0.189228355884552,2.6364762783050537,-0.1909349411725998,2.7542977333068848
596,1776204197.4384067,1907200,0.19587527215480804,2.4196789264678955,-0.189228355884552,2.6364762783050537,-0.1909349411725998,2.7542977333068848
597,1776204199.9738536,1910400,0.1966102123260498,2.2458271980285645,-0.189228355884552,2.6364762783050537,-0.1909349411725998,2.7542977333068848
598,1776204203.0093532,1913600,0.1966102123260498,2.2458271980285645,-0.189228355884552,2.6364762783050537,-0.1927231103181839,2.3525655269622803
599,1776204203.5382664,1916800,0.1966102123260498,2.2458271980285645,-0.19133830070495605,2.2525012493133545,-0.1927231103181839,2.3525655269622803
600,1776204206.3665113,1920000,0.1966102123260498,2.2458271980285645,-0.19133830070495605,2.2525012493133545,-0.1926783323287964,2.2335708141326904
601,1776204207.2974024,1923200,0.19694794714450836,1.9783549308776855,-0.19133830070495605,2.2525012493133545,-0.1926783323287964,2.2335708141326904
602,1776204207.3224883,1926400,0.19694794714450836,1.9783549308776855,-0.19131705164909363,2.413713216781616,-0.1926783323287964,2.2335708141326904
603,1776204208.9657288,1929600,0.19808779656887054,1.76509428024292,-0.19131705164909363,2.413713216781616,-0.1926783323287964,2.2335708141326904
604,1776204212.616665,1932800,0.19808779656887054,1.76509428024292,-0.19131705164909363,2.413713216781616,-0.19149208068847656,2.142716884613037
605,1776204213.4721706,1936000,0.19808779656887054,1.76509428024292,-0.19113421440124512,2.4269988536834717,-0.19149208068847656,2.142716884613037
606,1776204215.518345,1939200,0.19808779656887054,1.76509428024292,-0.19113421440124512,2.4269988536834717,-0.19255821406841278,2.2881429195404053
607,1776204216.0477152,1942400,0.19614949822425842,1.8167070150375366,-0.19113421440124512,2.4269988536834717,-0.19255821406841278,2.2881429195404053
608,1776204216.679684,1945600,0.19614949822425842,1.8167070150375366,-0.19352197647094727,2.3345062732696533,-0.19255821406841278,2.2881429195404053
609,1776204217.7662818,1948800,0.19747959077358246,2.268333911895752,-0.19352197647094727,2.3345062732696533,-0.19255821406841278,2.2881429195404053
610,1776204222.8779254,1952000,0.19747959077358246,2.268333911895752,-0.19352197647094727,2.3345062732696533,-0.19454200565814972,2.1324031352996826
611,1776204223.9007857,1955200,0.19747959077358246,2.268333911895752,-0.1935310661792755,2.0858209133148193,-0.19454200565814972,2.1324031352996826
612,1776204224.5626934,1958400,0.19747959077358246,2.268333911895752,-0.1935310661792755,2.0858209133148193,-0.1950966864824295,1.9957783222198486
613,1776204225.5939753,1961600,0.1960117369890213,1.7811870574951172,-0.1935310661792755,2.0858209133148193,-0.1950966864824295,1.9957783222198486
614,1776204227.2081478,1964800,0.1960117369890213,1.7811870574951172,-0.19235274195671082,2.088996648788452,-0.1950966864824295,1.9957783222198486
615,1776204227.575957,1968000,0.1960357278585434,1.8792530298233032,-0.19235274195671082,2.088996648788452,-0.1950966864824295,1.9957783222198486
616,1776204232.1851501,1971200,0.1960357278585434,1.8792530298233032,-0.19235274195671082,2.088996648788452,-0.19509035348892212,2.7547106742858887
617,1776204234.0427585,1974400,0.1960357278585434,1.8792530298233032,-0.1933971792459488,2.9363043308258057,-0.19509035348892212,2.7547106742858887
618,1776204234.654722,1977600,0.1960357278585434,1.8792530298233032,-0.1933971792459488,2.9363043308258057,-0.19550397992134094,2.492335557937622
619,1776204235.329972,1980800,0.19565913081169128,2.883873462677002,-0.1933971792459488,2.9363043308258057,-0.19550397992134094,2.492335557937622
620,1776204236.7685235,1984000,0.19636455178260803,2.095458984375,-0.1933971792459488,2.9363043308258057,-0.19550397992134094,2.492335557937622
621,1776204236.8608267,1987200,0.19636455178260803,2.095458984375,-0.194381445646286,2.324390411376953,-0.19550397992134094,2.492335557937622
622,1776204242.242474,1990400,0.19636455178260803,2.095458984375,-0.194381445646286,2.324390411376953,-0.1945333033800125,2.2048068046569824
623,1776204243.3653138,1993600,0.19636455178260803,2.095458984375,-0.195770263671875,2.541217803955078,-0.1945333033800125,2.2048068046569824
624,1776204244.798503,1996800,0.19636455178260803,2.095458984375,-0.195770263671875,2.541217803955078,-0.1988166719675064,2.3135058879852295
625,1776204244.945665,2000000,0.19610236585140228,2.4592015743255615,-0.195770263671875,2.541217803955078,-0.1988166719675064,2.3135058879852295
626,1776204245.8290346,2003200,0.20050950348377228,1.7645606994628906,-0.195770263671875,2.541217803955078,-0.1988166719675064,2.3135058879852295
627,1776204246.091379,2006400,0.20050950348377228,1.7645606994628906,-0.19893667101860046,2.390529155731201,-0.1988166719675064,2.3135058879852295
628,1776204252.1926804,2009600,0.20050950348377228,1.7645606994628906,-0.19893667101860046,2.390529155731201,-0.19837293028831482,2.7856552600860596
629,1776204253.5996292,2012800,0.20050950348377228,1.7645606994628906,-0.1971701830625534,2.5170493125915527,-0.19837293028831482,2.7856552600860596
630,1776204253.8581038,2016000,0.20050950348377228,1.7645606994628906,-0.1971701830625534,2.5170493125915527,-0.19641871750354767,2.1647768020629883
631,1776204254.7474465,2019200,0.20025843381881714,1.9546527862548828,-0.1971701830625534,2.5170493125915527,-0.19641871750354767,2.1647768020629883
632,1776204254.8120565,2022400,0.198621466755867,2.019789934158325,-0.1971701830625534,2.5170493125915527,-0.19641871750354767,2.1647768020629883
633,1776204255.9051924,2025600,0.198621466755867,2.019789934158325,-0.19779273867607117,2.3065223693847656,-0.19641871750354767,2.1647768020629883
634,1776204262.2045388,2028800,0.198621466755867,2.019789934158325,-0.19779273867607117,2.3065223693847656,-0.19629870355129242,2.2156500816345215
635,1776204263.334132,2032000,0.198621466755867,2.019789934158325,-0.19779273867607117,2.3065223693847656,-0.20002681016921997,2.178718328475952
636,1776204263.6474051,2035200,0.1986035853624344,1.7775650024414062,-0.19779273867607117,2.3065223693847656,-0.20002681016921997,2.178718328475952
637,1776204264.1446283,2038400,0.19907964766025543,1.842065691947937,-0.19779273867607117,2.3065223693847656,-0.20002681016921997,2.178718328475952
638,1776204264.1859272,2041600,0.19907964766025543,1.842065691947937,-0.1984148770570755,2.2427759170532227,-0.20002681016921997,2.178718328475952
639,1776204265.6348865,2044800,0.19907964766025543,1.842065691947937,-0.1995699107646942,2.1344401836395264,-0.20002681016921997,2.178718328475952
640,1776204272.044869,2048000,0.19907964766025543,1.842065691947937,-0.1995699107646942,2.1344401836395264,-0.19916652143001556,2.6329686641693115
641,1776204273.3029687,2051200,0.19734950363636017,2.603238105773926,-0.1995699107646942,2.1344401836395264,-0.19916652143001556,2.6329686641693115
642,1776204273.3662758,2054400,0.19734950363636017,2.603238105773926,-0.1995699107646942,2.1344401836395264,-0.19798852503299713,2.1545097827911377
643,1776204273.783939,2057600,0.19605684280395508,1.895865559577942,-0.1995699107646942,2.1344401836395264,-0.19798852503299713,2.1545097827911377
644,1776204273.8579025,2060800,0.19605684280395508,1.895865559577942,-0.19772537052631378,2.627330780029297,-0.19798852503299713,2.1545097827911377
645,1776204275.7583926,2064000,0.19605684280395508,1.895865559577942,-0.19803071022033691,2.3231093883514404,-0.19798852503299713,2.1545097827911377
646,1776204281.8394394,2067200,0.19605684280395508,1.895865559577942,-0.19803071022033691,2.3231093883514404,-0.19641883671283722,2.104112148284912
647,1776204282.5742626,2070400,0.19605684280395508,1.895865559577942,-0.19803071022033691,2.3231093883514404,-0.1964348405599594,2.4527313709259033
648,1776204282.7110722,2073600,0.19594711065292358,1.5921686887741089,-0.19803071022033691,2.3231093883514404,-0.1964348405599594,2.4527313709259033
649,1776204283.084967,2076800,0.1958283931016922,1.7823585271835327,-0.19803071022033691,2.3231093883514404,-0.1964348405599594,2.4527313709259033
650,1776204284.199435,2080000,0.1958283931016922,1.7823585271835327,-0.19759757816791534,1.8752514123916626,-0.1964348405599594,2.4527313709259033
651,1776204285.3180249,2083200,0.1958283931016922,1.7823585271835327,-0.19630344212055206,2.3552162647247314,-0.1964348405599594,2.4527313709259033
652,1776204292.120008,2086400,0.19636650383472443,2.3672962188720703,-0.19630344212055206,2.3552162647247314,-0.1964348405599594,2.4527313709259033
653,1776204292.1228073,2089600,0.19636650383472443,2.3672962188720703,-0.19630344212055206,2.3552162647247314,-0.1967610865831375,2.2541728019714355
654,1776204292.2257369,2092800,0.19605155289173126,1.9846984148025513,-0.19630344212055206,2.3552162647247314,-0.1967610865831375,2.2541728019714355
655,1776204292.8529658,2096000,0.19605155289173126,1.9846984148025513,-0.19630344212055206,2.3552162647247314,-0.1942707747220993,2.282731533050537
656,1776204293.997217,2099200,0.19605155289173126,1.9846984148025513,-0.1955704391002655,2.316006898880005,-0.1942707747220993,2.282731533050537
657,1776204295.0100808,2102400,0.19605155289173126,1.9846984148025513,-0.19421440362930298,2.2813775539398193,-0.1942707747220993,2.282731533050537
658,1776204300.9628787,2105600,0.19598563015460968,1.9624733924865723,-0.19421440362930298,2.2813775539398193,-0.1942707747220993,2.282731533050537
659,1776204301.505749,2108800,0.19480815529823303,2.165147542953491,-0.19421440362930298,2.2813775539398193,-0.1942707747220993,2.282731533050537
660,1776204301.869527,2112000,0.19480815529823303,2.165147542953491,-0.19421440362930298,2.2813775539398193,-0.19319751858711243,2.638857364654541
661,1776204301.9176643,2115200,0.19480815529823303,2.165147542953491,-0.19421440362930298,2.2813775539398193,-0.19249913096427917,2.328021287918091
662,1776204304.310967,2118400,0.19480815529823303,2.165147542953491,-0.19310632348060608,2.7526614665985107,-0.19249913096427917,2.328021287918091
663,1776204304.8988326,2121600,0.19480815529823303,2.165147542953491,-0.1915634125471115,2.356989622116089,-0.19249913096427917,2.328021287918091
664,1776204310.777943,2124800,0.19338420033454895,1.9908347129821777,-0.1915634125471115,2.356989622116089,-0.19249913096427917,2.328021287918091
665,1776204311.3162334,2128000,0.1938730776309967,2.1890761852264404,-0.1915634125471115,2.356989622116089,-0.19249913096427917,2.328021287918091
666,1776204311.6816735,2131200,0.1938730776309967,2.1890761852264404,-0.1915634125471115,2.356989622116089,-0.19245722889900208,2.644470691680908
667,1776204312.0387254,2134400,0.1938730776309967,2.1890761852264404,-0.1915634125471115,2.356989622116089,-0.19351769983768463,2.181192636489868
668,1776204314.333308,2137600,0.1938730776309967,2.1890761852264404,-0.19487585127353668,2.5957581996917725,-0.19351769983768463,2.181192636489868
669,1776204314.8950906,2140800,0.1938730776309967,2.1890761852264404,-0.19411808252334595,3.11311936378479,-0.19351769983768463,2.181192636489868
670,1776204319.714693,2144000,0.1927008032798767,2.2877166271209717,-0.19411808252334595,3.11311936378479,-0.19351769983768463,2.181192636489868
671,1776204320.750647,2147200,0.19497928023338318,2.1711366176605225,-0.19411808252334595,3.11311936378479,-0.19351769983768463,2.181192636489868
672,1776204321.4063315,2150400,0.19497928023338318,2.1711366176605225,-0.19411808252334595,3.11311936378479,-0.1963643580675125,2.3842599391937256
673,1776204321.487535,2153600,0.19497928023338318,2.1711366176605225,-0.19411808252334595,3.11311936378479,-0.19480551779270172,2.4945003986358643
674,1776204324.1021976,2156800,0.19497928023338318,2.1711366176605225,-0.19537833333015442,2.667816162109375,-0.19480551779270172,2.4945003986358643
675,1776204324.6089406,2160000,0.19497928023338318,2.1711366176605225,-0.19373059272766113,2.331998825073242,-0.19480551779270172,2.4945003986358643
676,1776204328.5272205,2163200,0.19416238367557526,2.5207326412200928,-0.19373059272766113,2.331998825073242,-0.19480551779270172,2.4945003986358643
677,1776204330.3089623,2166400,0.19299083948135376,3.2384982109069824,-0.19373059272766113,2.331998825073242,-0.19480551779270172,2.4945003986358643
678,1776204330.916683,2169600,0.19299083948135376,3.2384982109069824,-0.19373059272766113,2.331998825073242,-0.1940501481294632,2.6381850242614746
679,1776204331.450971,2172800,0.19299083948135376,3.2384982109069824,-0.19373059272766113,2.331998825073242,-0.19205930829048157,3.699099063873291
680,1776204334.0541177,2176000,0.19299083948135376,3.2384982109069824,-0.19330616295337677,3.117790699005127,-0.19205930829048157,3.699099063873291
681,1776204334.1847036,2179200,0.19299083948135376,3.2384982109069824,-0.19234126806259155,2.7138400077819824,-0.19205930829048157,3.699099063873291
682,1776204337.5419066,2182400,0.1927267462015152,2.4464309215545654,-0.19234126806259155,2.7138400077819824,-0.19205930829048157,3.699099063873291
683,1776204339.940725,2185600,0.19464726746082306,1.6900367736816406,-0.19234126806259155,2.7138400077819824,-0.19205930829048157,3.699099063873291
684,1776204340.8030956,2188800,0.19464726746082306,1.6900367736816406,-0.19234126806259155,2.7138400077819824,-0.19424059987068176,2.9122283458709717
685,1776204340.9460506,2192000,0.19464726746082306,1.6900367736816406,-0.19234126806259155,2.7138400077819824,-0.19345231354236603,2.2437796592712402
686,1776204343.9596102,2195200,0.19464726746082306,1.6900367736816406,-0.19281278550624847,1.8996670246124268,-0.19345231354236603,2.2437796592712402
687,1776204344.1261704,2198400,0.19464726746082306,1.6900367736816406,-0.19442225992679596,2.7523350715637207,-0.19345231354236603,2.2437796592712402
688,1776204346.9731252,2201600,0.19530841708183289,2.4629433155059814,-0.19442225992679596,2.7523350715637207,-0.19345231354236603,2.2437796592712402
689,1776204348.9520862,2204800,0.19453971087932587,1.806834101676941,-0.19442225992679596,2.7523350715637207,-0.19345231354236603,2.2437796592712402
690,1776204350.1213634,2208000,0.19453971087932587,1.806834101676941,-0.19442225992679596,2.7523350715637207,-0.1927013397216797,2.876932382583618
691,1776204350.8481894,2211200,0.19453971087932587,1.806834101676941,-0.19442225992679596,2.7523350715637207,-0.1929693967103958,2.052140951156616
692,1776204354.0586555,2214400,0.19453971087932587,1.806834101676941,-0.19313189387321472,3.0481860637664795,-0.1929693967103958,2.052140951156616
693,1776204354.2335694,2217600,0.19453971087932587,1.806834101676941,-0.19465534389019012,2.1648595333099365,-0.1929693967103958,2.052140951156616
694,1776204356.9210532,2220800,0.19622096419334412,2.0420241355895996,-0.19465534389019012,2.1648595333099365,-0.1929693967103958,2.052140951156616
695,1776204358.640158,2224000,0.19740912318229675,1.9223971366882324,-0.19465534389019012,2.1648595333099365,-0.1929693967103958,2.052140951156616
696,1776204359.3180068,2227200,0.19740912318229675,1.9223971366882324,-0.19465534389019012,2.1648595333099365,-0.1943736970424652,2.5123515129089355
697,1776204361.3108022,2230400,0.19740912318229675,1.9223971366882324,-0.19465534389019012,2.1648595333099365,-0.19804063439369202,2.2551560401916504
698,1776204363.8386836,2233600,0.19740912318229675,1.9223971366882324,-0.19341331720352173,2.1701581478118896,-0.19804063439369202,2.2551560401916504
699,1776204364.6772609,2236800,0.19740912318229675,1.9223971366882324,-0.1942896991968155,2.275247812271118,-0.19804063439369202,2.2551560401916504
700,1776204365.7348905,2240000,0.1979949176311493,1.628407597541809,-0.1942896991968155,2.275247812271118,-0.19804063439369202,2.2551560401916504
701,1776204368.023305,2243200,0.19632850587368011,2.0373148918151855,-0.1942896991968155,2.275247812271118,-0.19804063439369202,2.2551560401916504
